Gene	Log2 Fold Change	p-value
ENSDARG00000113657	0.7909731057014586	0.21438819591380603
orc1	0.30593737496257956	0.2145249204975415
gzm3	1.4270361920506127	0.21466521286882279
pimr109	0.2700475476320188	0.21476521046018335
mhc1lla	3.0610751010203554	0.21503138188260684
cwc22	0.26808256349737786	0.21507738564348852
grem1b	0.33064366120628125	0.2151081084365736
avpr2l	1.578757359560071	0.21512178897564677
dre-mir-451a	2.266241145238921	0.21517786106877468
zgc:114188	0.2213689061454058	0.21535326660261123
gna14a	1.1850961414115588	0.2154024178527423
ENSDARG00000092875	0.5033875425326463	0.21544220436057138
ENSDARG00000109467	1.5042205505887762	0.2155309777373689
mir142a	2.1120334962945786	0.21553815639383941
ENSDARG00000117256	0.38494974000294796	0.21568285049895278
si:dkey-221h15.4	0.41073790103264063	0.21568972873655118
ENSDARG00000095437	0.418616912257819	0.21585063761720485
ENSDARG00000096435	-1.2700645814529463	0.21587548011284663
zbtb34	0.8241793052931253	0.21598853804700083
or70a14	3.076671650522042	0.2160846034588015
ENSDARG00000096855	0.8875471285881559	0.21625114510702848
sla1a	0.8021594429139932	0.21630056020779495
erg	2.495233241825816	0.21631351072389943
ENSDARG00000097531	-inf	0.21631530726562725
si:dkey-65j6.2	0.24027464888047564	0.21633511869224936
ENSDARG00000097960	0.7114850307910313	0.21633535311899785
entpd2a.2	0.8220377714936432	0.2164640537745143
chtopb	0.4390391578039017	0.21652421537978125
si:ch211-51e12.7	0.3334155236887704	0.2165390741808144
si:dkey-152b24.6	-0.6846014954631365	0.21656470961686064
il7r	0.6870084400801353	0.21681903142704922
card14	0.22692795418149175	0.21682198807781036
si:dkey-211g8.6	-0.9423754524072588	0.21684245787982304
zswim8	0.2903917139332758	0.21692791289097152
dre-mir-20a	1.856836358012418	0.21694712621911613
PTS	0.4548881919316229	0.217080295369177
kcnip3b	0.15270296296998642	0.21712324763976906
wu:fu71h07	-0.322429539060066	0.2172844484094089
si:dkey-233k19.3	0.2691723688587709	0.21743599712463166
ENSDARG00000103365	1.8958269900301528	0.21747365652692333
mcfd2	0.19366707501111188	0.2175672303823378
ENSDARG00000096193	2.026740346798481	0.21759547903508195
med24	0.6068611158047466	0.2176198373485798
nfixa	0.5683335031780274	0.21767253608836837
LOC100334962	1.8134236920703737	0.21769429575812319
LOC110438669	0.8863800074619747	0.21776290094253506
LOC100334911	0.5289952357364277	0.2177809697456389
ENSDARG00000103955	0.6106248140017984	0.21787636002447036
ago3b	0.3869548161515838	0.21795165183913787
gpr17	3.0177342973286354	0.2179527147656726
rbp7b	0.2767693576011605	0.21799381734684758
syt15	0.33596497099069134	0.21808272824443783
cyp2aa3	0.5159735072033844	0.21814117917497994
uba2	-0.26174379653607793	0.2183567069310353
hrh2b	0.3434777595777108	0.21838529051351477
LOC100535121	0.5148975228362979	0.21842241241527885
c1galt1b	-0.9587931919966024	0.21844688626283665
slc47a1	0.1522980812267354	0.21847328929063678
ENSDARG00000116340	0.6285661466224497	0.21849403082386845
hectd2	0.37050663832157094	0.2186249994488959
LOC101885604	1.2875894772760443	0.21868154445811022
chst6	0.8261336297808544	0.2187784193582787
epn2	0.2374440423891265	0.21888734818481653
ENSDARG00000095112	0.5563904317235975	0.219088602476096
ENSDARG00000114870	0.16328416662201115	0.21916290355897114
tcaim	0.30946076606160833	0.21920207941856246
ENSDARG00000117512	0.26737030788095933	0.21955799364877285
ENSDARG00000095078	0.9749822600403598	0.21962249295483155
si:dkey-76k16.6	0.26937291877943303	0.21978935865146665
dre-mir-183	3.023860222849931	0.21981058636681386
ENSDARG00000116567	2.9654290286799556	0.21981893343858813
ENSDARG00000117163	0.6852420655288969	0.21982692214630425
ccl27b	2.9771565901771835	0.21991594856901567
ENSDARG00000032993	-0.9516953084936552	0.22015592613079435
ENSDARG00000096709	3.1336893698408677	0.22019005854666332
ENSDARG00000100247	1.5659078572160798	0.22022632127838065
ENSDARG00000097972	0.31818049330798415	0.22030810320645625
ENSDARG00000109740	2.9677437469332357	0.2203780727668206
ENSDARG00000103293	1.0516954130432465	0.2204158587525716
ENSDARG00000111693	1.008648079940556	0.22042737614859217
trip4	0.3279671425142557	0.2204774784946671
ENSDARG00000091015	-1.2402001252226726	0.22050253215621785
ENSDARG00000092065	2.389654442590764	0.22053169736279496
si:ch73-281i18.3	0.7784450661118709	0.2207144836517855
ENSDARG00000091013	0.8654603622401738	0.2207766539194477
mterf4	0.18089978989716837	0.22078813732716998
ENSDARG00000057403	0.48318936757312264	0.22084152863852657
taar19a	-3.0724784894485215	0.22093390704562563
srms	0.6887185264669156	0.22100646568858
carnmt1	0.33496297627953747	0.22106601646577756
mrc1b	0.19465898365644074	0.22115648678421243
ENSDARG00000108340	2.9629419609627794	0.2212458899765691
ENSDARG00000100608	0.2624236843601657	0.22127731577910909
olfcj1	1.5497952622725188	0.22139436971293647
pimr47	0.5932525469416967	0.2216001038392741
LOC100537765	0.8041265979378502	0.22167632614101127
si:dkey-224e22.2	0.9442736555501848	0.2217391351057604
LOC103909734	0.27156978383354174	0.22177234396092926
zdhhc12a	0.8688276788008455	0.22177560091875084
or62b2	1.0791405809545322	0.221859265810745
si:ch211-57i17.5	0.5814889027878772	0.2219312711340295
si:ch211-173m16.2	-0.4916794292164411	0.22193344145407018
si:dkey-222h21.12	-inf	0.22198473453252074
ENSDARG00000097995	2.9130845449540885	0.22205483249226113
ampd3b	0.8757013030846567	0.22209752506824365
xpo1a	0.34616505921945007	0.22218467580711238
ENSDARG00000096881	-1.2357617895919741	0.22227426828529148
si:dkey-288a3.2	0.6181307778003711	0.22227907897945642
blvra	0.5729307993005209	0.22233739328080293
ENSDARG00000043894	2.918041541824146	0.22238964913895287
hmgb2b	0.3304281048776882	0.22253953292148396
spry1	0.6938024783354388	0.22259483356452325
havcr2	0.30213368152527786	0.2226392826932358
si:dkey-28d5.13	0.8578770086641729	0.2226768579808453
hm13	0.3249940928115044	0.2226925727584946
asf1ba	0.35318356618001345	0.2229091634831127
golm1	0.23938123539451445	0.22320803071190778
ENSDARG00000097437	-inf	0.2232607828254602
klf4	1.3852699317549242	0.22336466067238914
slc25a17	-0.28283473611420235	0.22352254287746645
kcns3a	1.7763288870290646	0.22353882438453918
cldne	-0.18588957202879264	0.22367495954800617
LOC103911894	0.34114589706526705	0.22371318031636778
olfcq19	2.8892132183703327	0.22384816322264606
LOC108183648	1.832617495876673	0.22391540623880407
ENSDARG00000111595	0.6760765157568424	0.22395569913677732
ENSDARG00000103434	-1.004846902948474	0.2239946291709452
ENSDARG00000093850	-0.8504289868498657	0.22403109212743183
ENSDARG00000085301	2.875450438806325	0.22432346880600407
ccnd2b	0.4106411628157428	0.22435110069164182
ENSDARG00000084628	1.0405469956134206	0.22472899140582986
si:ch211-162k9.5	0.7616735549171252	0.22487651192883806
cenpt	-0.2818601193275734	0.22503055450705667
ttc6	0.3390639853794914	0.22519079504297942
ENSDARG00000099454	2.0356824108265164	0.22519504225681017
spef1	0.19926385915812023	0.22525895010955768
mfsd11	0.9949098224654238	0.22538763064059605
si:ch211-193i15.1	0.608736082541468	0.2254487198434667
si:dkey-45k15.1	-0.4573760518094183	0.22551039316728488
si:dkey-18p12.4	-0.2636623795325988	0.2256141815254451
ENSDARG00000095708	-0.3454253487606177	0.2257024332425605
tubd1	0.2503282077056594	0.2257526562546668
ppig	0.29647222681515756	0.22583671291934607
pmaip1	0.26116344352142856	0.2258379088803997
si:dkey-21e2.7	1.2229019031277364	0.22591160611287292
xab2	0.25900216048926183	0.22592919748034496
ENSDARG00000110748	2.850206913124459	0.2259997337116286
hdgfl3	-inf	0.22608062888758884
ENSDARG00000097950	1.5687941060658237	0.2261106176141203
htra2-14	-0.49737919103527173	0.2261519297592629
LOC799520	1.1759152756872906	0.22634074887643135
smarcad1a	0.2773484741428135	0.22658602232375358
cgref1	0.1636737181573099	0.22664807617198238
pprc1	0.23757694421789327	0.22667777925519164
ENSDARG00000105600	1.4906793178794513	0.22675663840995147
arrdc1b	1.5516879944798516	0.22680237946480758
ENSDARG00000110601	4.88881474972965	0.22712594270458022
ENSDARG00000092286	0.9784049765445347	0.22719539066099487
zgc:194114	-0.730284950262833	0.22719635360836837
ENSDARG00000079925	0.3160723099928661	0.2271977921688876
ENSDARG00000093764	0.22692250598965163	0.22722252391295208
ENSDARG00000101664	0.8697070280198722	0.22729509863000763
ENSDARG00000091909	0.6287738307319783	0.22731316125191894
itgam.1	0.46130144598129763	0.22741252021772032
meltf	0.27265266878053346	0.22746859882309017
LOC792944	0.8859006347385004	0.2275989835893937
osgn1	1.075326325517548	0.2277167159990054
ENSDARG00000090081	2.8212017985155313	0.22777681902886876
ENSDARG00000117580	0.16594284271391316	0.22794939048497606
si:ch211-117c19.1	3.2001411708231475	0.22795414688515597
ptprq	0.27327281031074985	0.22802443377383977
dre-mir-727	2.8296491761347085	0.2280668583669692
si:dkey-88n24.6	1.939102548194024	0.22806997378267665
fam83e	0.31653702343149104	0.22825688708849884
zgc:158403	0.29176914819571814	0.22828785950011543
LOC100331049	1.24900264066495	0.22842798370054077
si:dkey-246i14.3	-0.4180812310521168	0.22855796644573756
zgc:174704	-0.5288862086237711	0.22862490315414408
si:ch211-67f13.7	1.7410099412268012	0.22872654187826943
noctb	-0.7252004190520164	0.2289260610513829
ENSDARG00000117305	-0.3364913412025455	0.22897651360531088
cdcp2	0.7006734964809227	0.22905273795534578
szrd1	0.2619651098996001	0.2292786665316794
cldn10a	-1.2101728994789507	0.22932476279343603
eif4g1a	0.27525510122868346	0.22938336943541357
LOC562630	-0.537061763158774	0.2295029439755109
ENSDARG00000117607	0.2488292952063021	0.229651002752753
tipin	0.30666132584635764	0.2297057554577186
ENSDARG00000091243	-1.0203648452784067	0.22984171122329666
lnpa	0.3588358830955049	0.22987434898908526
cthl	0.7277560345755679	0.22991317428266064
pigf	0.40979722812384867	0.23009682972191264
ENSDARG00000097413	-1.21723347961801	0.23014425742880965
troap	0.38315155362924114	0.2302883418145035
ENSDARG00000112061	1.2601773464697639	0.23031863114926715
LOC108190615	0.20287522344904482	0.23033512656007074
sstr2b	-1.2316142275597555	0.2304122161296201
mpp3b	1.0228579633832051	0.2304469460640474
enpp7.2	0.7375166047070966	0.23049623512673895
ENSDARG00000098536	-0.38007048014030065	0.23052703847693032
baz1a	0.23825977438008625	0.23054387114770641
LOC100149563	0.2571480841074232	0.23077873338650315
nek11	0.5463173152869305	0.23080613568388078
ENSDARG00000094437	-1.2656146508314425	0.23107823809965108
ENSDARG00000078177	1.3581934632099908	0.23135454130077665
nrsn1l	1.7281169979531172	0.23140454286689885
LOC101887081	2.754292945904887	0.23143747835119927
ENSDARG00000112474	2.802584422004483	0.23156729210501967
synj2bp	0.3517599020927455	0.23171251211096952
rpp25l	-0.2514862484117446	0.23196376772887767
LOC101886145	0.301273491230278	0.23202867005888891
nt5c1aa	-0.13005156226643053	0.2322490941243316
pms1	0.23870671994495005	0.23225614685740587
si:ch211-214p13.3	0.9741151883335237	0.23228035649572282
ENSDARG00000117509	1.8227184707600428	0.23259327515603936
n4bp3	0.9854206523323567	0.23267757424524174
thtpa	0.24931676159794056	0.23276766372815597
hnrnpk	-0.3125170970754769	0.232987195781275
si:dkey-157l19.2	1.426606231677901	0.23303952650198365
ENSDARG00000094502	0.636358633089383	0.23304548294544286
ENSDARG00000097404	1.4188204355236302	0.233205008177265
slc9a8	0.20564135655273091	0.23330779312009084
ENSDARG00000113198	1.0478156509246979	0.23335533030748817
zgc:66483	-1.1986027092200007	0.23335986728738586
zgc:173716	0.5098788214719546	0.23366378870402804
amn1	0.25586068918991883	0.23367489586817958
mcur1	0.2611916712980243	0.23368345047403744
cyp27a2	0.5737485300487463	0.23375939206191537
si:ch73-330k17.3	-0.3279905503922084	0.23380664017095965
ENSDARG00000096121	-0.32105189133414685	0.23398176907653634
ENSDARG00000110670	-0.25723125259838653	0.23400718883083327
si:ch211-66e2.3	0.26172313145884485	0.23402422171667572
kansl1l	-0.5536345447420031	0.2344803359438559
or90d2	0.518301330994409	0.23455691255671537
ENSDARG00000117531	0.4189054816920372	0.23456566893109268
mir126b	2.6994620688092983	0.2346398904765444
znf983	0.2853938720925607	0.23465146930695113
si:dkey-32n7.7	2.726144008337053	0.23470540513987243
vgll4a	0.2580285472238365	0.23486442048441233
ENSDARG00000097164	2.718789097309386	0.23491079976857887
pfn4	-0.9469059617563446	0.23501311808299435
fbl	0.2659717571839927	0.2352769016942622
si:dkey-59l11.10	-0.5310680005922833	0.23528252020839568
mphosph8	0.2648224637630116	0.23530549565459785
pole	0.32053053127819886	0.23532257218263547
si:ch211-191o15.6	0.7318600922398486	0.23536421802101332
ENSDARG00000104553	1.014762410441352	0.23539105204459201
adam28	0.31937485012720607	0.23544500888073103
LOC100331830	0.2510502398746555	0.23551552358360073
ENSDARG00000097083	0.8657882694661667	0.23558086166949088
ENSDARG00000114939	1.5459173545121423	0.23568629465945598
ENSDARG00000095854	1.106625148385629	0.2359433131917026
nmbr	0.4742175775465246	0.23628939574419694
wdr95	0.4593317213932439	0.2364333342032682
snx21	0.5726449578720082	0.2365454257072296
NID1	-0.25415835173374673	0.23675037468623547
LOC108183901	-0.5057032188747436	0.2368087426032805
ENSDARG00000102273	1.0979402174313007	0.23708965797173442
si:ch211-209a2.1	0.20625156807470724	0.23715639499600497
LOC100536537	-0.44421974869426195	0.23719286232858855
ENSDARG00000095514	1.0959918205468886	0.23721879566119486
LOC108182277	0.3715019075527279	0.2373444019493597
slc12a10.1	0.7384455376720269	0.23738881077558927
si:ch73-186j5.2	-0.6495429247708704	0.237505432684974
nudt21	0.255851675607612	0.23751478929867614
npc2.1	0.21959991601043072	0.23751740843880637
mmp15a	0.36287658163418474	0.2375360762282543
si:ch211-285c6.1	2.137149475544415	0.23757995313033556
psmb13a	1.1084112591761384	0.23792035262051348
LOC110437710	0.6457426865041289	0.23802938863714823
stab2	0.3406018518719573	0.23811453225273818
LOC103911301	0.31084667741449074	0.23844152005086236
ENSDARG00000110494	1.3122342129429	0.23845099328139246
ENSDARG00000086576	1.2298452880557122	0.23846567150345385
snx33	0.31645838571928636	0.23862904942934035
pole3	0.2526178310289756	0.23871645598906333
espl1	0.3273251308400103	0.2387302173501867
ENSDARG00000096450	5.801432439431464	0.23874474053881276
si:ch211-254c8.3	1.3936756047790277	0.2388132300115447
cfap58	-0.25104032391241743	0.2389123289130341
phf23a	0.26638070739949005	0.2389526224782531
epb41l4b	1.836436807330454	0.23913140261648622
si:ch211-120g10.1	0.5169236089853105	0.23918987663205593
LOC799643	-0.5276111332597779	0.23924845151535726
pak1ip1	-0.19486878019934922	0.23926769238315088
zgc:101806	3.1190807209193108	0.2394285892820529
ENSDARG00000097335	2.820850224533349	0.2395864512871524
bbs4	0.2833986958191692	0.23958953177203435
onecut3a	0.9956763106946951	0.2396385620654452
best1	0.746021804511953	0.23986368759323293
tap2t	0.8958944255470083	0.23994820166083858
pole2	-0.28192790157864267	0.2399638444700361
ENSDARG00000099207	1.0939495463165394	0.24012985373345289
ENSDARG00000101351	0.9964445558933852	0.24025990813448092
zgc:194621	-0.3677735221320831	0.24037070851272746
ENSDARG00000093645	-inf	0.24042728430777624
ENSDARG00000116762	-1.1562213573720852	0.24071549766625247
ENSDARG00000099503	0.552048100546928	0.24074643938211798
si:ch211-121a2.4	1.0183814855740354	0.24075263653643086
ENSDARG00000088245	0.9490529797609164	0.24075998178552946
nabp1a	0.3289807262709004	0.24078960371609695
ENSDARG00000110591	-1.225439097441646	0.24081075922281056
ENSDARG00000097757	2.0157235537468265	0.2408636461323738
entpd6	0.28625756482333037	0.24088311011909053
ENSDARG00000102844	3.041373928078691	0.241144405119583
cyp26a1	0.26871751103685476	0.24164360540515303
ENSDARG00000101564	1.2911667550741799	0.2417477149551447
LOC100149761	1.6548484939364088	0.242096607685167
ENSDARG00000099852	0.453745392319462	0.24217177411234786
LOC100536547	1.4690478018320077	0.24217807501283933
si:dkey-66i24.7	0.35674077781273367	0.24219322739985452
mir194b	2.574073137639682	0.24234160255544748
or42d1	0.5799450809339138	0.24257987134988743
si:dkeyp-117b11.1	0.9046855524560713	0.24261924519853
ENSDARG00000102034	1.6400506783343032	0.24271659677196683
mhc2dgb	-0.30388798074125467	0.24300371595256792
hirip3	0.21551003903448115	0.24313835819974042
LOC110439268	1.0860028847496341	0.24320454920997156
si:ch211-226h8.8	-10.184538980223744	0.24330233125956408
ddx18	0.21304365375357584	0.24336416728617286
ipo13b	0.4762696854013892	0.24349817393854145
dazl	-0.35262836800806163	0.24365270471042103
ENSDARG00000096827	2.6147953091072584	0.24371505680457348
ENSDARG00000100138	1.4580596035254958	0.24372359610859606
ENSDARG00000093788	1.012355650295562	0.2437246334379842
ENSDARG00000104955	0.23013465767723554	0.24387795513374
ENSDARG00000093973	1.3536794482275032	0.2442218376707766
cisd2	0.2729475883742574	0.24455803518968153
zgc:56699	-0.23964206456745393	0.24458922186156337
