Gene,Log2 Fold Change,p-value
sfr1,0.4422498376656826,0.1116709432264567
pitpnc1a,0.9125440879856264,0.1116755828612616
zgc:194101,0.8870511529396914,0.1116991455521082
si:dkey-23a13.22,-0.3400449832931591,0.1119380082121023
ENSDARG00000088497,2.431694647819417,0.1119430427678324
ENSDARG00000096770,1.0382634371147237,0.1120548010423269
c1qtnf1,0.8035504536459489,0.1121175023443496
ENSDARG00000095206,-inf,0.1121717041753207
serinc5,0.3273222112349997,0.11218696370658
si:dkey-66i24.8,1.8022454699757249,0.1121898615312775
ENSDARG00000117362,-0.6971204582637482,0.1122245367035349
vtg2,2.938576921914368,0.1122257795848859
gucy2f,-0.3549921416340512,0.1123235666826498
ENSDARG00000116308,3.260441223957477,0.1123687886990585
ENSDARG00000096800,1.057539445661576,0.1123721116068369
zgc:92818,0.3681391388270815,0.1125108008000125
si:ch211-15p9.2,1.349670091452174,0.1125505708727386
ENSDARG00000096403,0.401021028185461,0.1125507781937504
hist1h2a10,-0.8133170662159755,0.1126506759162846
galnt8b.1,1.7109452137048986,0.1126741195414765
ENSDARG00000117550,0.2817662543992058,0.1127694006475042
LOC100002544,1.8863783489005488,0.1128014612276532
LOC100000636,1.3032132668261185,0.1128256547718807
fn1a,0.500967078006763,0.1128817653531433
znf973,-0.6998126731359462,0.1129868847067207
or30bw1,-0.4937688345721613,0.1131071704518895
fdxacb1,0.7748870097251701,0.1131194185793623
b3gnt2b,0.2644708079370098,0.1131619453845803
marchf11,1.4896911659087932,0.1132311805163352
ENSDARG00000096511,0.8728836293112049,0.1132777430674374
zgc:194215,1.3299698500019803,0.1132799646131084
nampt3.2,0.2444733937794237,0.1132934921956672
pals1a,0.3956889036082694,0.1132997285190751
gar1,-0.3338493319171085,0.1133084992372187
mrpl58,0.3462165349549678,0.1133644317107117
ENSDARG00000103495,0.6715827114202387,0.1134574042393481
jag2a,0.7143455838389049,0.1135018596755574
LOC100333855,0.2902628494116945,0.1135816933373206
ralyl,1.8103777738905769,0.1136145861918148
ENSDARG00000094498,1.67514929616415,0.1136339608005162
bbof1a,0.2887579607071301,0.1137574940804554
rasd2a,0.4441287548368446,0.1137677046993187
iqgap3,0.7799303225015585,0.1138235420477836
pnmt,-inf,0.1138601929864185
mcm6,-0.3538325651588083,0.1138777885587639
her4.5,0.471251219529862,0.1139694434185634
ENSDARG00000092829,0.3504732248304152,0.1140289808828819
ENSDARG00000097207,2.371947710731982,0.1140441072439179
fscn2a,-0.7521550266533434,0.1140991629202206
ENSDARG00000116575,0.699373494821417,0.1141091448858914
tpcn2,0.5271282562758386,0.1141609329399232
ENSDARG00000093100,2.260778286891098,0.1142193504603841
zgc:85936,0.3897120614811397,0.11427769919685
si:ch211-195b21.5,0.3867751174242282,0.1142942537960126
ENSDARG00000102926,0.7820749062457312,0.114332341731915
ENSDARG00000097796,-inf,0.1143800881632532
igfbp6a,1.1364069323894697,0.1143886053774531
entpd5b,0.3241432447833448,0.1144640858659557
usf2,0.3824837616452106,0.114600175443237
cax2,1.1794727262506657,0.1148259307054546
htr1b,1.773933326511976,0.1149212984752035
ENSDARG00000099770,1.7703434764537895,0.1149388825271447
ENSDARG00000097037,-inf,0.1150857599603124
cdca8,0.4364474480002914,0.1150917995013146
uts2r,0.3284846697483202,0.1151014726048905
slco3a1a,1.3052748921441577,0.1151190270613112
sspn,0.6148018912666539,0.1151661897101022
uggt1,0.5440376055898215,0.1151999510053289
cutc,0.717813853756635,0.1152215387484019
or92a3,0.7132234468347745,0.1152906635246792
si:ch211-226h8.6,1.4946346475143484,0.1153056077203644
ENSDARG00000097455,4.892793958607619,0.1153427340331044
ENSDARG00000058562,0.6715145542191623,0.1153948664579893
hsp70l,-0.344745193604693,0.1154300030117447
ENSDARG00000092496,2.553175096967031,0.1155383806017138
ripk1l,1.0681324068168525,0.1155476169274576
si:dkeyp-104h9.5,0.3003793005093753,0.1155517516376971
ccr2,0.9178167030286272,0.1155565939103094
ENSDARG00000098768,1.722095523015406,0.115558208147503
si:dkey-25c4.1,3.487277955363264,0.1155702510979759
ENSDARG00000111643,2.235442952879632,0.1156232622557738
slc7a4,0.7995089004423305,0.115643373362046
tnfsf11,2.5804916775280624,0.1156484537523891
ENSDARG00000104002,1.394073277238209,0.1156703068929603
or64c1,0.803741928278126,0.1157366417291064
ENSDARG00000095478,-6.346744698335252,0.1157520902240147
ENSDARG00000079064,0.8975625253730671,0.1158064105832209
crygs3,1.3731977683278356,0.1158410796552252
ENSDARG00000117609,0.3507377625756641,0.1159702917335574
ENSDARG00000102575,0.9622348166813148,0.1160651656984134
ENSDARG00000095230,0.7545396274021111,0.116112358137354
ftr81,0.544883769639893,0.1162363780549246
pimr175,1.3804225230133147,0.1162802121664952
ENSDARG00000102982,1.1635431316229266,0.116344443384925
ankrd53,0.8476523534560082,0.1163917909613816
dhx35,0.3527248775210764,0.1164343121669065
ccdc175,0.6069837652391324,0.1165364241493631
LOC103909278,3.0055121478190343,0.1165546655051932
ENSDARG00000095955,0.5461869618011802,0.1166824358363849
RHO,-1.0879476824272083,0.1167139492547519
LOC108190739,-inf,0.116788411074177
LOC558353,1.3031697821504715,0.1168100701252222
tlr1,0.4430989914188589,0.1168260859009788
ENSDARG00000094165,1.0214972687753183,0.116917908209593
ENSDARG00000097951,-0.9400258286032244,0.1169583147106117
ENSDARG00000102550,0.2423336524387448,0.1170254083322415
htr5ab,0.3612170373973996,0.1171840022235002
si:dkey-196n19.8,0.5642996031697703,0.1171983507005551
ENSDARG00000112891,3.877198498466225,0.1172144147256361
ENSDARG00000111408,1.49140600922264,0.117239085980057
ENSDARG00000094159,0.3866936367565619,0.1174414478712756
ENSDARG00000079221,1.147489180433569,0.1174481813075538
foxe1,1.8410950437268687,0.1174548237920804
psmb6,0.3857029352499443,0.1174656014892002
or80a9,3.517540603296622,0.1177734655988536
gpr78b,1.0670496360136583,0.1179069639951868
ENSDARG00000097431,1.0244397251806254,0.1180492367981292
shmt2,0.7612250497221275,0.1180885815171027
cpdb,1.581642205815393,0.1181554638055865
zgc:92590,0.5283495060004824,0.1182085478604125
zfr,0.3495479727170896,0.1182769423377953
ENSDARG00000077412,-inf,0.1182897770592852
neu3.3,0.4435074344732304,0.1183058273656367
ENSDARG00000070885,0.969882825428348,0.1183135146595361
ENSDARG00000092668,3.551415419704724,0.1184243407718953
mrpl40,0.3497744178122727,0.1184928868030283
zgc:113210,0.3313371971822516,0.1185138877895504
ENSDARG00000092226,3.3001006501753127,0.118576908047351
lsm1,0.3179978244163954,0.1186434962809809
fam83ha,0.4600961204395384,0.1187387411274592
nkapd1,0.3345404953464394,0.1189192117888999
cflara,0.2954607438866858,0.1189620615344607
dnhd1,-1.2312736090267924,0.1189684898329729
mosmoa,0.8642097032676341,0.1190036492868663
umad1,0.9478922496479604,0.1190518322186284
LOC101883924,0.3192776331445934,0.1190536872212462
ENSDARG00000117731,0.6858973798827737,0.1190902704897986
ENSDARG00000075807,0.9954104283806752,0.1191534433832257
ENSDARG00000095661,1.5160734667457012,0.1191638434137309
obi1,1.3537498564312531,0.1192567785621352
cyp3c2,0.8279174404279924,0.1192780111928988
slc35f3a,0.6450068711370758,0.1193880576472375
fbxl22,0.5158487732607026,0.1194198939149963
krt97,-0.1973961731735788,0.1194726732246525
mfap4.3,1.013185339217662,0.1195526871700744
si:dkey-23a13.9,0.5242458961038408,0.1195979763925387
ENSDARG00000111813,1.1613700732089174,0.1196038426271083
dna2,0.5190107267223669,0.1196287263621292
cxcl11.5,0.445231935539809,0.1196925407241658
ENSDARG00000101927,1.242870389934266,0.1197208397582564
adcy3a,1.1710905927223003,0.1198077681373014
ENSDARG00000092940,0.3162434546889763,0.1198096645624057
zgc:161973,0.3899728709333455,0.1199447563103504
gata5,0.2273797810793912,0.1199917980549705
ENSDARG00000115737,0.3102383238289714,0.1200053382756135
LOC100150106,1.7990454820727677,0.1201410976395066
renbp,0.4162194177449198,0.1202521008642787
nitr1b,1.2771184926064685,0.1203170313538272
yeats4,0.4118903145822256,0.1203864068404518
fam83fa,0.292350837171926,0.1204302613215825
ENSDARG00000100777,1.6312617705362769,0.1206387843987918
ENSDARG00000117318,0.5854971554063846,0.1206892502471526
ftr14,0.5083636211568551,0.1208000675992037
ENSDARG00000117343,1.1364080690496114,0.1208177386075197
ENSDARG00000112428,1.113129443969738,0.1208270454969851
defbl2,1.7225996992724113,0.1208597851314717
ENSDARG00000109251,1.7508468752305817,0.1208685360104477
tent4a,0.6219558322015224,0.1208692568335597
atpsckmt,0.6043137316705361,0.1209030543961229
pex2,1.261020581014875,0.1209425279992456
ENSDARG00000094472,0.8492449926438227,0.1209683839856024
xrra1,-1.1083137679629402,0.120977287128386
mc5ra,1.7897291061697924,0.1210638338872646
hs2st1b,0.6041968356158602,0.1210982499279337
or90d3,3.345965979323927,0.1211001579507056
ENSDARG00000096862,0.772800144629571,0.1211010378739345
ENSDARG00000105687,1.1433125579693035,0.1212668993906474
plxna4,0.3288873575053541,0.121293604345383
si:ch211-5k11.8,0.8046560183183217,0.1213260975622809
LOC108190743,0.3246148680434164,0.1213291814682143
ENSDARG00000094461,0.3298546517410043,0.121362936447666
srcap,0.3724843491875664,0.1214317799276684
cbx3a,0.403567723714571,0.1216547176535559
si:ch73-138e16.3,0.977285736824418,0.1217055826556104
nitr10a,1.2832225865086386,0.1217476848701917
ENSDARG00000095360,1.878469373789518,0.1217508804331287
si:dkeyp-51f12.3,1.3423201367038675,0.1217787709707523
ENSDARG00000101956,2.16325441202897,0.1217959883842657
myo1g,-0.4307126271607666,0.1218238886775777
mpzl1l,0.875358205798332,0.1218794857783148
alg14,0.3942748639619718,0.1221268714603839
ENSDARG00000099707,0.4042306928638835,0.122183963553538
agtpbp1,0.5897338775738472,0.1222978260465386
ENSDARG00000103827,0.5978547614126554,0.1224370323729135
tmco3,0.9624596567687794,0.1225598150369738
ENSDARG00000100043,0.5377935242552283,0.1226008068392037
ENSDARG00000101948,-0.8356761034599945,0.1226215063085212
rhoga,2.2262545221963146,0.1226344922934237
arpc5la,0.3247264896458526,0.1227121226742415
ft2,1.625820468628734,0.122775833293198
trim67,1.530895973101723,0.122781695599524
hmbsb,0.4118300501205049,0.1229027204679992
mydgf,0.3994277224870124,0.1229498094675898
dmrta2,0.877101113307655,0.1230552746710585
si:dkey-239h2.3,-0.1352801926244679,0.1230704279020613
ENSDARG00000092372,-1.1513934172252966,0.1231905221522422
ENSDARG00000097801,1.2108984589026397,0.1231963468337301
acsl1b,0.2671335425498685,0.1232181307787941
dusp7,0.2754534235513286,0.1232674808009121
ENSDARG00000070755,1.732576705544004,0.1234724153482763
si:dkeyp-97a10.3,0.9476782265680456,0.1235247552365166
tead1a,0.5925985344539709,0.1236205920071343
si:ch1073-440b2.1,0.3718019712605735,0.1236577022491627
si:ch211-210b2.2,1.25727759630265,0.1236850941826689
si:dkey-4i23.5,0.902049527720574,0.1237198566869005
prrt1,0.9919792426161148,0.1237836564383212
ENSDARG00000111303,-inf,0.1238057834108576
LOC101884653,0.5254498991213371,0.1238635883026308
ENSDARG00000117034,0.6691645848521702,0.124040920596443
chrna7a,1.6930463453903095,0.1240779029904212
ENSDARG00000108812,0.6655126309855649,0.1241452836563926
dars2,0.3937846970445922,0.1241707756705472
pheta2,0.6466795856286444,0.1242860503468466
LOC110437794,1.4968354320370747,0.1243923337806991
gstp1.1,0.2049414799174044,0.1244390290728549
im:7143333,1.182251550187971,0.1244446395693576
si:ch73-174h16.4,0.2766309376106112,0.1244523351675682
erbb2,0.41446128111086,0.1244878396778577
kdsr,0.3733449699779363,0.1244970296856646
MMD2,1.1438511112641785,0.1245095011737296
spice1,0.46810566070921,0.1245141342154825
ENSDARG00000116389,-inf,0.1245733546035504
ENSDARG00000113452,1.7043592067132427,0.124594925376895
ENSDARG00000097327,0.7114438552259668,0.1246654473579144
LOC108191465,0.9828350123273734,0.1247537229295811
si:dkey-71p21.13,1.7512300888689394,0.1248582522397171
ftr57,2.1434838091046964,0.1248621734014319
eif2b5,0.5865046329888814,0.1248903956565858
eif4bb,0.3315624093691634,0.1250067446911866
zgc:194285,0.4066630684110239,0.1250154756807238
ENSDARG00000115175,1.8333154135060847,0.1250441205568953
ENSDARG00000097884,0.5313547189963856,0.1251515518725095
bxdc2,0.3141811301357954,0.1251644481411026
ENSDARG00000117573,0.5455049249621722,0.1252708815128501
zgc:100918,0.4187787772575747,0.1253904875774577
ENSDARG00000097908,-0.3325237629178607,0.1255362882153647
eef1a1l3,1.0391279249077192,0.1256088693347716
taar12f,-inf,0.125645475898168
ENSDARG00000071085,-inf,0.1256822113504514
ENSDARG00000105530,0.7188878319439329,0.1257242091647707
lamb2l,0.4279983762183765,0.1258611473176457
wdr21,1.254895908577713,0.1258967445724678
LOC103908726,-0.3520790033145536,0.1258984388011466
ENSDARG00000097627,1.1788064475352538,0.1259068327710503
rp9,-0.2610380386284688,0.1259323444859839
or61c2,-0.8270365654936876,0.1259660962455706
msantd2,0.1807030950504939,0.1260669767443855
axl,0.9366792651378844,0.1261608439354548
nme3,0.4219137642103553,0.1261621029699254
ENSDARG00000109582,-0.7311722912058622,0.1263530825682426
rdh14b,0.3133869147921961,0.1264033775395324
xkr6b,1.1122652634637673,0.1267009504375725
gpatch1,0.3509488502014552,0.126720457653935
csf3r,0.3590326276428081,0.1267514383931625
ENSDARG00000082639,3.1551306294372923,0.126814573947303
casp22,2.3117941347140167,0.1268975283622908
U4,0.5921530264881951,0.1269687648245717
wu:fa26c03,0.586163635735296,0.1269891910248685
ENSDARG00000103823,0.4086128229824278,0.1270542281283618
ENSDARG00000097563,-inf,0.1270864663288448
spire2,0.3163721901688662,0.1271584838836153
ENSDARG00000078558,-1.5901761096888556,0.1271756173893595
cdc45,0.472466519582039,0.1272035003416185
lrrc3ca,1.8462959697544368,0.1272711867320612
ENSDARG00000035193,2.1175061655771787,0.1272884365329999
ENSDARG00000041828,1.3811158968169397,0.1273553562913269
LOC569071,-1.057223668490486,0.1273855203519357
LOC101885520,1.1727596003000722,0.127408815127914
taar13b,-1.4286637885475768,0.1274675965751774
SNORA71,0.7701987657850748,0.1275323324296943
LOC110439559,-inf,0.1275814462892346
pimr141,2.178082024317884,0.1276035586219523
ENSDARG00000098193,-0.8921310341820982,0.1277160037008577
or71aq1,2.101697212185297,0.1277170908895503
ENSDARG00000091865,-inf,0.1277649113909254
ENSDARG00000110189,1.4377408291521057,0.1277683636370521
nphp1,0.3895033059702537,0.1278529942470212
gcc1,0.49855605326051,0.1278823420853921
ndufa11,0.3976031146667373,0.1279441676041511
ENSDARG00000096258,-inf,0.1279577886324848
cttnbp2nla,0.2138618349035489,0.1279605058751791
ENSDARG00000092324,2.062642570087593,0.1279842040830145
tbc1d16,0.2945009300333058,0.1280135734977
ENSDARG00000092849,0.4656235380844917,0.1281077588718837
ENSDARG00000081799,1.7474753429055228,0.1281143138792117
ENSDARG00000090604,-inf,0.1281179421378506
ENSDARG00000097296,1.7832629112469998,0.1281202770181481
itgb3bp,0.5168250322231317,0.1281384202022334
LOC100001991,0.8418603770863656,0.1282202785583903
gig2k,-inf,0.1282452942467116
ENSDARG00000075676,3.074504270228899,0.1283415299717201
lgi2b,2.078253644931253,0.1283796719539839
grin3a,1.7892471537955972,0.1286073351637737
hs1bp3,0.5075778881513143,0.1286743913405136
pimr169,-1.1188389601863653,0.1286949315455278
KDELR3,0.2424688055194166,0.1287300217736042
bmp7a,-0.2922849674131558,0.1287365575984907
LOC101884010,-0.647159524731318,0.1287368702243253
mir181b-2,2.18212777659482,0.1287944610941251
si:ch211-167j9.5,0.8780220226893611,0.128829280329949
ENSDARG00000104167,1.922048088782088,0.1288630457871487
ENSDARG00000094211,2.39531686111706,0.1288642842837998
OLFML2A,1.0501035220460857,0.1289757143061718
rxrab,0.6047467857959954,0.1290178515591473
ENSDARG00000078312,-inf,0.1290591752724468
ENSDARG00000083593,0.9808544019759282,0.1290675589125736
hepacamb,0.9125598970703092,0.1290969214411415
ENSDARG00000116796,4.662300013502405,0.1290977025080185
ENSDARG00000105259,1.329025773129849,0.1291267562223015
ttc4,0.3605810533843607,0.1291730249414657
ENSDARG00000062086,0.4070529653401222,0.1293440616648866
rps26l,0.2965391395935069,0.129388563120904
LOC103911411,0.4546669791054676,0.1294667337113162
ctnnd1,0.3331586537866392,0.129578512439219
rab39al,1.654354811188392,0.1296954754983225
fam78aa,1.7895261353522731,0.1298473676036292
slc16a7,0.7571484858443989,0.1298624387046973
cfhl1,0.8244482474288922,0.1298933014011308
CCDC134,0.5902094049025144,0.1299362601424848
ftr73,0.7816639739878144,0.1299650831319601
sat1b,0.4378666382023906,0.1299862096335034
ENSDARG00000111931,1.639846539296705,0.1302811848781334
ENSDARG00000099711,-1.89882836224864,0.1304100951880126
akr1a1a,0.5059807240714198,0.1304450804286827
ENSDARG00000117361,0.4113919538675881,0.1305070156651818
si:ch73-181m17.1,-0.8756342706187931,0.1306961558243908
dvl2,0.3001250095859623,0.1308834437368352
ENSDARG00000096541,1.5160911978842735,0.130893480106682
rmi2,0.3817195862353819,0.130901558401162
mrap2b,2.4697271804097105,0.1309058391964325
rpl7l1,0.332042376038106,0.1309415242726285
or80a2,-1.131293603124082,0.1310204836644728
tacc3,0.498899051587262,0.1310756778887048
ENSDARG00000095824,1.078317782928502,0.1311065124421797
pank1a,0.883559531191359,0.1312735912920522
unga,0.4234856515359553,0.1312748332740505
ENSDARG00000092439,1.9395759978432805,0.1313471786017965
dre-mir-728,3.057735076428479,0.1315193651630232
ENSDARG00000100616,1.361279947016012,0.1315410137565369
ENSDARG00000101930,1.442939267341323,0.131546785234757
ENSDARG00000096638,0.4144014963122975,0.1315517632257895
alkbh8,0.3510429628858672,0.1315644392411216
pdgfbb,0.6333235190353186,0.1315671331543044
si:dkey-18a10.3,0.4869101282174571,0.1316322688590165
si:ch211-199f5.1,1.1150411663741322,0.1317500152149925
ENSDARG00000110355,0.7136800973405998,0.131810281107747
